date,store_id,revenue,transactions,avg_order_value,units_sold,returns,is_promo,is_holiday,temp_c,snow,extreme_weather
2023-12-18,S12,4894.48,161,30.4,234,1,0,0,-4.2,0,0
2023-12-19,S12,4801.9,167,28.75,291,2,0,0,-6.7,1,0
2023-12-20,S12,5278.95,142,37.18,252,2,0,0,-8.5,1,0
2023-12-21,S12,5219.98,181,28.84,266,3,0,0,-5.8,1,0
2023-12-22,S12,5758.63,157,36.68,245,2,0,0,-4.8,0,0
2023-12-23,S12,8027.39,255,31.48,469,6,0,0,-4.9,0,0
2023-12-24,S12,6897.84,204,33.81,364,2,0,0,-1.1,1,0
2023-12-25,S12,5830.15,204,28.58,387,3,0,1,-5.9,1,0
2023-12-26,S12,6473.17,196,33.03,354,4,0,1,-0.3,1,0
2023-12-27,S12,5757.71,171,33.67,271,5,0,0,-10.3,0,0
2023-12-28,S12,5422.9,150,36.15,312,2,0,0,-0.3,0,0
2023-12-29,S12,5352.74,144,37.17,252,4,0,0,-0.9,1,0
2023-12-30,S12,8445.69,251,33.65,463,6,0,0,-10.8,0,0
2023-12-31,S12,6988.29,200,34.94,280,4,0,0,-2.0,0,0
2024-01-01,S12,4942.61,152,32.52,223,2,0,1,-3.1,0,0
2024-01-02,S12,3405.85,112,30.41,223,1,0,0,-5.7,1,0
2024-01-03,S12,4106.75,123,33.39,203,4,0,0,1.4,0,0
2024-01-04,S12,3760.75,117,32.14,226,2,0,0,-5.0,0,0
2024-01-05,S12,3761.55,132,28.5,259,3,0,0,-1.3,1,0
2024-01-06,S12,5310.07,150,35.4,223,5,0,0,-4.1,1,0
2024-01-07,S12,4652.77,123,37.83,189,4,0,0,-0.6,0,0
2024-01-08,S12,3021.12,94,32.14,165,1,0,0,-4.5,1,0
2024-01-09,S12,3399.53,103,33.01,157,3,0,0,-4.6,0,0
2024-01-10,S12,3830.74,114,33.6,164,3,0,0,-1.4,0,0
2024-01-11,S12,4160.64,136,30.59,221,4,0,0,-4.2,0,0
2024-01-12,S12,3696.32,118,31.32,194,4,0,0,-4.2,1,0
2024-01-13,S12,5662.23,161,35.17,256,5,0,0,-2.8,0,0
2024-01-14,S12,4671.14,129,36.21,188,2,0,0,-2.1,1,0
2024-01-15,S12,3271.19,109,30.01,206,3,0,0,-2.0,0,0
2024-01-16,S12,3355.34,100,33.55,183,3,0,0,-0.6,0,0
2024-01-17,S12,3618.24,97,37.3,180,1,0,0,-1.7,0,0
2024-01-18,S12,3684.06,127,29.01,260,1,0,0,-1.8,1,0
2024-01-19,S12,3426.28,119,28.79,226,2,0,0,-6.5,1,0
2024-01-20,S12,6379.4,203,31.43,304,7,0,0,0.7,0,0
2024-01-21,S12,4644.49,132,35.19,213,1,0,0,-2.6,0,0
2024-01-22,S12,3543.94,104,34.08,192,1,0,0,-6.7,0,0
2024-01-23,S12,3724.35,123,30.28,195,2,0,0,1.2,0,0
2024-01-24,S12,3354.47,101,33.21,172,3,0,0,-3.6,0,0
2024-01-25,S12,3139.23,95,33.04,185,2,0,0,-5.1,1,0
2024-01-26,S12,3645.63,100,36.46,163,1,0,0,0.2,1,0
2024-01-27,S12,5872.1,167,35.16,285,6,0,0,-1.8,0,0
2024-01-28,S12,5195.16,138,37.65,208,1,0,0,-0.0,0,0
2024-01-29,S12,3404.63,109,31.24,214,1,0,0,-2.7,0,0
2024-01-30,S12,3027.37,90,33.64,182,2,0,0,-6.1,1,0
2024-01-31,S12,3383.72,101,33.5,194,1,0,0,-3.2,0,0
2024-02-01,S12,3827.58,104,36.8,172,3,0,0,2.8,0,0
2024-02-02,S12,3377.39,110,30.7,223,4,0,0,-0.1,1,0
2024-02-03,S12,5486.5,157,34.95,273,6,0,0,-2.8,0,0
2024-02-04,S12,4771.35,143,33.37,225,4,0,0,4.4,0,0
2024-02-05,S12,3593.45,97,37.05,176,1,0,0,-3.5,0,0
2024-02-06,S12,3012.97,81,37.2,166,0,0,0,1.6,1,0
2024-02-07,S12,3642.5,98,37.17,170,2,0,0,3.4,0,0
2024-02-08,S12,3546.62,103,34.43,215,1,0,0,-1.9,1,0
2024-02-09,S12,4148.74,117,35.46,205,4,0,0,-0.0,0,0
2024-02-10,S12,5785.12,203,28.5,294,6,0,0,-0.1,0,0
2024-02-11,S12,4992.31,175,28.53,294,3,0,0,4.1,0,0
2024-02-12,S12,3128.2,84,37.24,151,2,0,0,-0.7,0,0
2024-02-13,S12,3492.1,100,34.92,156,3,0,0,2.8,0,0
2024-02-14,S12,3549.33,94,37.76,189,2,0,0,-0.2,1,0
2024-02-15,S12,3524.9,122,28.89,214,4,0,0,2.1,0,0
2024-02-16,S12,3937.71,122,32.28,177,3,0,0,-0.9,0,0
2024-02-17,S12,6021.73,211,28.54,400,6,0,0,-3.3,0,0
2024-02-18,S12,5077.85,137,37.06,237,3,0,0,0.5,0,0
2024-02-19,S12,3818.11,102,37.43,197,2,0,0,3.6,0,0
2024-02-20,S12,3250.35,107,30.38,175,3,0,0,-0.4,1,0
2024-02-21,S12,3946.05,136,29.02,245,4,0,0,1.9,0,0
2024-02-22,S12,3966.2,128,30.99,196,2,0,0,4.5,0,0
2024-02-23,S12,3545.32,111,31.94,160,3,0,0,-0.8,1,0
2024-02-24,S12,5632.89,192,29.34,344,5,0,0,2.6,0,0
2024-02-25,S12,5329.74,149,35.77,221,2,0,0,0.8,0,0
2024-02-26,S12,3722.9,113,32.95,165,4,0,0,8.0,0,0
2024-02-27,S12,3323.21,88,37.76,136,1,0,0,-1.1,0,0
2024-02-28,S12,4036.83,118,34.21,244,3,0,0,1.3,0,0
2024-02-29,S12,4117.44,136,30.28,252,2,0,0,5.0,0,0
2024-03-01,S12,4879.36,146,33.42,249,3,0,0,8.5,0,0
2024-03-02,S12,6523.39,184,35.45,352,4,0,0,3.7,0,0
2024-03-03,S12,6154.75,184,33.45,335,4,0,0,0.6,0,0
2024-03-04,S12,4077.42,127,32.11,177,2,0,0,4.0,0,0
2024-03-05,S12,4636.36,150,30.91,292,2,0,0,14.1,0,0
2024-03-06,S12,4350.49,141,30.85,244,2,0,0,0.0,0,0
2024-03-07,S12,4606.07,158,29.15,271,2,0,0,4.2,0,0
2024-03-08,S12,4423.83,130,34.03,224,2,0,0,7.6,0,0
2024-03-09,S12,6698.31,231,29.0,333,6,0,0,7.9,0,0
2024-03-10,S12,7314.87,231,31.67,379,5,1,0,-3.6,0,0
2024-03-11,S12,5045.43,142,35.53,265,1,1,0,5.7,0,0
2024-03-12,S12,5321.2,140,38.01,203,3,1,0,6.8,0,0
2024-03-13,S12,5137.12,137,37.5,286,2,1,0,6.4,0,0
2024-03-14,S12,5253.53,154,34.11,252,2,1,0,0.6,0,0
2024-03-15,S12,5928.46,168,35.29,237,5,1,0,9.4,0,0
2024-03-16,S12,7573.22,204,37.12,402,4,1,0,11.7,0,0
2024-03-17,S12,7118.0,248,28.7,509,5,1,0,3.9,0,0
2024-03-18,S12,4734.97,165,28.7,344,3,1,0,1.0,1,0
2024-03-19,S12,5016.95,159,31.55,325,3,1,0,5.2,0,0
2024-03-20,S12,5046.82,169,29.86,337,4,1,0,10.2,0,0
2024-03-21,S12,4800.92,169,28.41,352,2,0,0,7.1,0,0
2024-03-22,S12,4909.2,141,34.82,274,4,0,0,5.3,0,0
2024-03-23,S12,6463.52,212,30.49,378,8,0,0,7.5,0,0
2024-03-24,S12,5961.12,166,35.91,286,5,0,0,7.3,0,0
2024-03-25,S12,4000.51,109,36.7,179,3,0,0,7.4,0,0
2024-03-26,S12,3985.41,138,28.88,211,4,0,0,10.2,0,0
2024-03-27,S12,4327.8,122,35.47,185,4,0,0,7.5,0,0
2024-03-28,S12,4464.85,133,33.57,210,1,0,0,6.8,0,0
2024-03-29,S12,4651.1,129,36.06,252,2,0,0,4.6,0,0
2024-03-30,S12,6526.63,217,30.08,316,6,0,0,8.9,0,0
2024-03-31,S12,6441.52,192,33.55,401,6,0,0,12.8,0,0
2024-04-01,S12,4667.44,131,35.63,216,4,0,0,8.9,0,0
2024-04-02,S12,4411.02,128,34.46,205,3,0,0,7.9,0,0
2024-04-03,S12,3894.03,112,34.77,180,4,0,0,7.4,0,0
2024-04-04,S12,4686.82,158,29.66,237,6,0,0,4.6,0,0
2024-04-05,S12,4626.33,156,29.66,235,5,0,0,13.5,0,0
2024-04-06,S12,6809.8,180,37.83,258,6,0,0,11.6,0,0
2024-04-07,S12,5692.29,185,30.77,382,5,0,0,12.7,0,0
2024-04-08,S12,4710.97,138,34.14,285,2,0,0,11.3,0,0
2024-04-09,S12,4349.84,137,31.75,276,2,0,0,8.3,0,0
2024-04-10,S12,4900.85,146,33.57,235,3,0,0,9.9,0,0
2024-04-11,S12,4077.67,130,31.37,269,3,0,0,9.6,0,0
2024-04-12,S12,5567.72,176,31.63,323,4,0,0,10.0,0,0
2024-04-13,S12,7106.33,223,31.87,439,3,0,0,10.2,0,0
2024-04-14,S12,6632.66,203,32.67,373,6,0,0,14.9,0,0
2024-04-15,S12,4199.87,115,36.52,164,1,0,0,17.8,0,0
2024-04-16,S12,4258.49,122,34.91,231,2,0,0,9.3,0,0
2024-04-17,S12,3943.1,119,33.14,242,4,0,0,11.6,0,0
2024-04-18,S12,4590.68,146,31.44,269,4,0,0,12.9,0,0
2024-04-19,S12,4414.63,135,32.7,221,5,0,0,9.5,0,0
2024-04-20,S12,6831.6,221,30.91,351,4,0,0,12.8,0,0
2024-04-21,S12,5722.7,171,33.47,335,6,0,0,13.8,0,0
2024-04-22,S12,4156.21,127,32.73,208,2,0,0,12.7,0,0
2024-04-23,S12,4905.77,168,29.2,352,3,0,0,15.0,0,0
2024-04-24,S12,4674.35,123,38.0,229,3,0,0,13.2,0,0
2024-04-25,S12,4787.54,154,31.09,240,3,0,0,4.8,0,0
2024-04-26,S12,5164.53,156,33.11,316,3,0,0,10.7,0,0
2024-04-27,S12,6915.73,238,29.06,424,2,0,0,18.0,0,0
2024-04-28,S12,5947.33,177,33.6,318,4,0,0,15.4,0,0
2024-04-29,S12,4457.22,134,33.26,274,1,0,0,5.4,0,0
2024-04-30,S12,4413.75,154,28.66,252,2,0,0,9.6,0,0
2024-05-01,S12,5481.93,149,36.79,231,4,1,0,16.4,0,0
2024-05-02,S12,6602.27,233,28.34,485,5,1,0,12.7,0,0
2024-05-03,S12,7248.3,199,36.42,318,6,1,0,6.5,0,0
2024-05-04,S12,9082.26,322,28.21,573,5,1,0,17.9,0,0
2024-05-05,S12,8636.99,254,34.0,377,7,1,0,17.0,0,0
2024-05-06,S12,4513.24,145,31.13,214,3,0,0,12.5,0,0
2024-05-07,S12,4887.09,170,28.75,328,3,0,0,18.8,0,0
2024-05-08,S12,4658.19,152,30.65,236,2,0,0,12.8,0,0
2024-05-09,S12,4774.02,133,35.89,224,3,0,0,13.5,0,0
2024-05-10,S12,5738.85,179,32.06,366,4,0,0,14.0,0,0
2024-05-11,S12,8154.82,272,29.98,548,5,0,0,9.9,0,0
2024-05-12,S12,6913.46,228,30.32,432,4,0,0,16.9,0,0
2024-05-13,S12,4778.03,127,37.62,200,1,0,0,17.4,0,0
2024-05-14,S12,4976.58,152,32.74,264,2,0,0,14.6,0,0
2024-05-15,S12,5006.45,177,28.29,332,6,0,0,18.2,0,0
2024-05-16,S12,6013.83,195,30.84,361,6,0,0,11.4,0,0
2024-05-17,S12,7133.11,208,34.29,396,6,1,0,18.3,0,0
2024-05-18,S12,9092.8,277,32.83,555,7,1,0,17.3,0,0
2024-05-19,S12,8153.92,242,33.69,356,6,1,0,14.4,0,0
2024-05-20,S12,5605.04,159,35.25,258,3,1,0,17.8,0,0
2024-05-21,S12,5850.76,192,30.47,370,7,1,0,14.0,0,0
2024-05-22,S12,5638.34,165,34.17,340,3,1,0,20.0,0,0
2024-05-23,S12,6211.41,173,35.9,268,3,1,0,18.4,0,0
2024-05-24,S12,6341.62,218,29.09,391,8,1,0,18.0,0,0
2024-05-25,S12,8977.7,258,34.8,532,7,1,0,15.6,0,0
2024-05-26,S12,8897.77,294,30.26,525,7,1,0,19.4,0,0
2024-05-27,S12,5728.04,190,30.15,267,4,1,0,20.7,0,0
2024-05-28,S12,4662.84,125,37.3,244,1,0,0,22.0,0,0
2024-05-29,S12,5143.37,171,30.08,339,4,0,0,15.6,0,0
2024-05-30,S12,5234.16,156,33.55,238,5,0,0,19.8,0,0
2024-05-31,S12,5867.1,164,35.78,295,2,0,0,21.6,0,0
2024-06-01,S12,8189.66,283,28.94,445,7,0,0,16.7,0,0
2024-06-02,S12,6511.81,179,36.38,283,3,0,0,21.7,0,0
2024-06-03,S12,4764.38,132,36.09,263,4,0,0,18.0,0,0
2024-06-04,S12,4407.52,127,34.7,217,3,0,0,14.6,0,0
2024-06-05,S12,5448.78,174,31.31,305,2,0,0,15.5,0,0
2024-06-06,S12,5226.65,167,31.3,255,5,0,0,13.4,0,0
2024-06-07,S12,5454.34,158,34.52,242,4,0,0,17.6,0,0
2024-06-08,S12,7794.71,236,33.03,471,8,0,0,17.3,0,0
2024-06-09,S12,6521.52,193,33.79,299,7,0,0,18.4,0,0
2024-06-10,S12,4753.67,159,29.9,255,2,0,0,21.9,0,0
2024-06-11,S12,5273.29,178,29.63,303,4,0,0,17.8,0,0
2024-06-12,S12,4868.49,136,35.8,276,3,0,0,17.1,0,0
2024-06-13,S12,5247.71,152,34.52,282,5,0,0,17.3,0,0
2024-06-14,S12,5552.89,147,37.77,231,4,0,0,12.4,0,0
2024-06-15,S12,8084.82,217,37.26,317,8,0,0,20.0,0,0
2024-06-16,S12,7433.72,207,35.91,297,2,0,0,17.5,0,0
2024-06-17,S12,4121.23,109,37.81,175,3,0,0,18.2,0,0
2024-06-18,S12,4799.76,131,36.64,192,4,0,0,17.4,0,0
2024-06-19,S12,4679.41,125,37.44,236,3,0,0,18.4,0,0
2024-06-20,S12,4900.71,157,31.21,285,3,0,0,14.1,0,0
2024-06-21,S12,5845.46,199,29.37,317,2,0,0,18.0,0,0
2024-06-22,S12,8473.28,277,30.59,458,6,0,0,16.2,0,0
2024-06-23,S12,6683.39,191,34.99,320,6,0,0,18.1,0,0
2024-06-24,S12,4958.13,137,36.19,262,3,0,0,14.9,0,0
2024-06-25,S12,4436.25,124,35.78,236,1,0,0,19.4,0,0
2024-06-26,S12,5062.65,141,35.91,216,2,0,0,18.0,0,0
2024-06-27,S12,5282.71,157,33.65,291,3,0,0,14.0,0,0
2024-06-28,S12,5271.01,146,36.1,228,3,0,0,20.7,0,0
2024-06-29,S12,8114.43,243,33.39,343,2,0,0,16.3,0,0
2024-06-30,S12,7268.59,209,34.78,409,7,0,0,16.7,0,0
2024-07-01,S12,6332.48,214,29.59,424,5,0,1,20.2,0,0
2024-07-02,S12,4735.61,147,32.22,295,4,0,0,21.0,0,0
2024-07-03,S12,5348.19,146,36.63,230,4,0,0,16.3,0,0
2024-07-04,S12,5526.91,173,31.95,337,4,0,0,18.0,0,0
2024-07-05,S12,5869.27,158,37.15,311,5,0,0,19.6,0,0
2024-07-06,S12,8502.29,248,34.28,395,6,0,0,21.3,0,0
2024-07-07,S12,7176.78,251,28.59,518,6,0,0,17.8,0,0
2024-07-08,S12,4875.57,132,36.94,191,2,0,0,18.8,0,0
2024-07-09,S12,4791.99,135,35.5,250,5,0,0,14.6,0,0
2024-07-10,S12,5217.34,152,34.32,281,1,0,0,12.8,0,0
2024-07-11,S12,5368.24,142,37.8,228,4,0,0,18.9,0,0
2024-07-12,S12,6330.65,215,29.44,325,3,0,0,14.7,0,0
2024-07-13,S12,8461.52,241,35.11,354,9,0,0,14.3,0,0
2024-07-14,S12,6891.48,226,30.49,374,5,0,0,18.9,0,0
2024-07-15,S12,4470.58,147,30.41,247,1,0,0,16.5,0,0
2024-07-16,S12,4594.61,160,28.72,283,6,0,0,17.5,0,0
2024-07-17,S12,5078.9,156,32.56,311,3,0,0,12.9,0,0
2024-07-18,S12,5001.39,169,29.59,252,3,0,0,13.9,0,0
2024-07-19,S12,5396.84,151,35.74,217,3,0,0,21.5,0,0
2024-07-20,S12,7578.97,229,33.1,419,6,0,0,14.5,0,0
2024-07-21,S12,7035.7,192,36.64,321,5,0,0,15.8,0,0
2024-07-22,S12,4434.81,127,34.92,193,4,0,0,17.0,0,0
2024-07-23,S12,4548.15,157,28.97,254,5,0,0,13.0,0,0
2024-07-24,S12,5266.47,150,35.11,306,5,0,0,20.1,0,0
2024-07-25,S12,5202.34,149,34.92,264,5,0,0,16.0,0,0
2024-07-26,S12,5711.49,153,37.33,243,5,0,0,15.2,0,0
2024-07-27,S12,8645.4,284,30.44,455,4,0,0,19.0,0,0
2024-07-28,S12,6717.46,226,29.72,471,5,0,0,18.4,0,0
2024-07-29,S12,4791.03,138,34.72,229,1,0,0,21.4,0,0
2024-07-30,S12,5522.91,189,29.22,316,4,0,0,14.1,0,0
2024-07-31,S12,5610.93,198,28.34,301,7,0,0,21.9,0,0
2024-08-01,S12,5520.32,187,29.52,277,7,0,0,17.1,0,0
2024-08-02,S12,5020.72,135,37.19,258,5,0,0,20.1,0,0
2024-08-03,S12,7395.76,211,35.05,436,2,0,0,17.9,0,0
2024-08-04,S12,6927.4,198,34.99,342,4,0,0,12.8,0,0
2024-08-05,S12,4341.11,114,38.08,184,3,0,0,12.1,0,0
2024-08-06,S12,4482.45,128,35.02,221,4,0,0,9.1,0,0
2024-08-07,S12,5372.62,189,28.43,383,4,0,0,8.3,0,0
2024-08-08,S12,4553.59,161,28.28,277,5,0,0,12.4,0,0
2024-08-09,S12,5231.55,151,34.65,312,5,0,0,17.9,0,0
2024-08-10,S12,7361.89,229,32.15,321,4,0,0,12.4,0,0
2024-08-11,S12,7930.25,255,31.1,425,8,0,0,11.7,0,0
2024-08-12,S12,4628.02,126,36.73,209,4,0,0,15.7,0,0
2024-08-13,S12,4578.6,154,29.73,282,2,0,0,10.9,0,0
2024-08-14,S12,4662.14,162,28.78,310,5,0,0,18.8,0,0
2024-08-15,S12,4938.45,144,34.29,253,2,0,0,12.4,0,0
2024-08-16,S12,5972.28,189,31.6,286,4,0,0,15.8,0,0
2024-08-17,S12,7577.7,215,35.25,301,3,0,0,12.2,0,0
2024-08-18,S12,7091.33,193,36.74,368,7,0,0,12.8,0,0
2024-08-19,S12,4431.64,129,34.35,201,2,0,0,15.9,0,0
2024-08-20,S12,5138.35,171,30.05,311,4,0,0,13.0,0,0
2024-08-21,S12,5549.9,165,33.64,267,6,0,0,16.7,0,0
2024-08-22,S12,5188.29,141,36.8,237,1,0,0,9.7,0,0
2024-08-23,S12,5371.66,147,36.54,247,3,0,0,7.9,0,0
2024-08-24,S12,7091.91,199,35.64,389,5,0,0,6.4,0,0
2024-08-25,S12,7123.78,252,28.27,358,9,0,0,15.3,0,0
2024-08-26,S12,4493.74,147,30.57,275,4,0,0,14.0,0,0
2024-08-27,S12,5264.7,177,29.74,299,2,0,0,10.4,0,0
2024-08-28,S12,5129.4,175,29.31,350,3,0,0,11.9,0,0
2024-08-29,S12,4753.2,151,31.48,215,4,0,0,14.0,0,0
2024-08-30,S12,5236.63,180,29.09,371,5,0,0,10.1,0,0
2024-08-31,S12,7204.05,216,33.35,333,4,0,0,5.2,0,0
2024-09-01,S12,6977.92,247,28.25,380,5,0,0,5.0,0,0
2024-09-02,S12,4979.47,159,31.32,299,1,0,0,6.8,0,0
2024-09-03,S12,4739.65,126,37.62,247,3,0,0,10.2,0,0
2024-09-04,S12,4618.28,151,30.58,296,3,0,0,6.9,0,0
2024-09-05,S12,5357.77,163,32.87,249,5,0,0,12.6,0,0
2024-09-06,S12,5331.73,148,36.03,210,4,0,0,5.5,0,0
2024-09-07,S12,7622.2,248,30.73,506,5,0,0,7.1,0,0
2024-09-08,S12,7517.57,229,32.83,388,8,1,0,3.5,0,0
2024-09-09,S12,5564.67,155,35.9,235,3,1,0,7.5,0,0
2024-09-10,S12,5805.44,160,36.28,293,3,1,0,8.6,0,0
2024-09-11,S12,5439.71,174,31.26,287,2,1,0,11.6,0,0
2024-09-12,S12,6380.63,211,30.24,382,7,1,0,8.6,0,0
2024-09-13,S12,6843.58,227,30.15,368,3,1,0,10.3,0,0
2024-09-14,S12,9512.86,259,36.73,480,4,1,0,10.9,0,0
2024-09-15,S12,6385.47,197,32.41,346,3,1,0,8.8,0,0
2024-09-16,S12,6136.6,166,36.97,342,3,1,0,4.8,0,0
2024-09-17,S12,4522.55,154,29.37,256,3,0,0,8.5,0,0
2024-09-18,S12,4767.83,130,36.68,247,4,0,0,11.6,0,0
2024-09-19,S12,5594.63,160,34.97,224,2,1,0,6.0,0,0
2024-09-20,S12,6404.42,200,32.02,325,3,1,0,8.4,0,0
2024-09-21,S12,8960.26,237,37.81,492,5,1,0,8.1,0,0
2024-09-22,S12,8709.54,290,30.03,608,11,1,0,5.2,0,0
2024-09-23,S12,5140.91,163,31.54,296,6,1,0,9.0,0,0
2024-09-24,S12,5753.1,169,34.04,260,2,1,0,4.8,0,0
2024-09-25,S12,6027.93,166,36.31,269,2,1,0,7.1,0,0
2024-09-26,S12,5987.72,167,35.85,320,4,1,0,4.9,0,0
2024-09-27,S12,6541.38,192,34.07,299,6,1,0,5.5,0,0
2024-09-28,S12,7631.3,243,31.4,448,4,0,0,8.0,0,0
2024-09-29,S12,5536.19,188,29.45,339,5,0,0,-0.8,0,0
2024-09-30,S12,4418.87,116,38.09,216,1,0,0,6.7,0,0
2024-10-01,S12,4782.64,126,37.96,227,3,0,0,6.8,0,0
2024-10-02,S12,5194.43,170,30.56,290,3,0,0,2.7,0,0
2024-10-03,S12,6001.7,163,36.82,290,1,0,0,4.2,0,0
2024-10-04,S12,5437.15,151,36.01,226,3,0,0,1.2,0,0
2024-10-05,S12,8894.92,270,32.94,524,3,0,0,1.5,0,0
2024-10-06,S12,6878.3,188,36.59,309,4,0,0,4.5,0,0
2024-10-07,S12,4854.42,136,35.69,270,5,0,0,11.4,0,0
2024-10-08,S12,5112.33,180,28.4,276,4,0,0,5.4,0,0
2024-10-09,S12,4568.93,154,29.67,230,5,0,0,0.7,0,0
2024-10-10,S12,5860.14,187,31.34,373,7,0,0,5.3,0,0
2024-10-11,S12,5815.66,154,37.76,290,6,0,0,4.6,0,0
2024-10-12,S12,7450.98,215,34.66,356,4,0,0,-2.5,0,0
2024-10-13,S12,7961.26,246,32.36,361,5,0,0,1.5,0,0
2024-10-14,S12,4757.11,143,33.27,278,2,0,0,1.9,0,0
2024-10-15,S12,5077.61,162,31.34,325,5,0,0,2.5,0,0
2024-10-16,S12,4705.27,161,29.23,293,5,0,0,1.9,0,0
2024-10-17,S12,5547.19,175,31.7,267,4,0,0,2.3,0,0
2024-10-18,S12,5243.84,185,28.35,306,6,0,0,-1.2,0,0
2024-10-19,S12,7872.05,238,33.08,342,4,0,0,0.5,0,0
2024-10-20,S12,7051.05,194,36.35,339,3,0,0,0.5,0,0
2024-10-21,S12,5107.69,135,37.83,279,1,0,0,4.6,0,0
2024-10-22,S12,4419.95,138,32.03,234,4,0,0,-1.1,0,0
2024-10-23,S12,5384.37,169,31.86,260,4,0,0,0.1,0,0
2024-10-24,S12,4980.04,159,31.32,296,3,0,0,-0.4,0,0
2024-10-25,S12,5040.22,136,37.06,279,2,0,0,5.3,0,0
2024-10-26,S12,8172.55,270,30.27,479,8,0,0,2.4,0,0
2024-10-27,S12,6712.69,199,33.73,345,3,0,0,-2.6,0,0
2024-10-28,S12,4645.52,128,36.29,217,1,0,0,1.3,0,0
2024-10-29,S12,4385.32,135,32.48,258,4,0,0,-3.1,0,0
2024-10-30,S12,5121.92,150,34.15,302,5,0,0,0.6,0,0
2024-10-31,S12,5481.97,182,30.12,342,5,0,0,3.7,0,0
2024-11-01,S12,5925.91,178,33.29,360,5,0,0,-6.4,0,0
2024-11-02,S12,7315.73,234,31.26,382,9,0,0,-3.7,0,0
2024-11-03,S12,7171.94,241,29.76,504,2,0,0,-0.3,0,0
2024-11-04,S12,4444.66,122,36.43,228,3,0,0,-2.1,0,0
2024-11-05,S12,5028.7,141,35.66,278,1,0,0,-0.4,0,0
2024-11-06,S12,5268.6,155,33.99,219,2,0,0,-1.4,0,0
2024-11-07,S12,5085.75,166,30.64,335,3,0,0,-6.3,0,0
2024-11-08,S12,6145.16,165,37.24,282,5,0,0,0.5,0,0
2024-11-09,S12,6885.69,206,33.43,415,4,0,0,-5.5,0,0
2024-11-10,S12,6979.44,194,35.98,309,2,0,0,-1.0,0,0
2024-11-11,S12,4220.56,124,34.04,222,1,0,0,-3.1,0,0
2024-11-12,S12,5346.35,181,29.54,311,6,0,0,5.3,0,0
2024-11-13,S12,5242.6,173,30.3,321,6,0,0,-2.3,0,0
2024-11-14,S12,5372.9,142,37.84,269,1,0,0,-1.0,0,0
2024-11-15,S12,6107.82,199,30.69,387,7,0,0,-0.5,0,0
2024-11-16,S12,8137.93,258,31.54,480,10,0,0,-1.3,0,0
2024-11-17,S12,7291.51,192,37.98,346,6,0,0,-2.5,0,0
2024-11-18,S12,5845.1,169,34.59,288,3,1,0,-5.5,0,0
2024-11-19,S12,6358.0,180,35.32,307,1,1,0,-2.9,0,0
2024-11-20,S12,6098.81,163,37.42,302,4,1,0,-8.3,0,0
2024-11-21,S12,7197.12,250,28.79,372,6,1,0,-1.3,0,0
2024-11-22,S12,7566.31,226,33.48,330,6,1,0,5.9,0,0
2024-11-23,S12,8283.45,290,28.56,467,3,0,0,-2.4,0,0
2024-11-24,S12,7144.52,250,28.58,353,5,0,0,-2.0,0,0
2024-11-25,S12,5127.31,175,29.3,298,5,0,0,-7.7,0,0
2024-11-26,S12,4763.51,166,28.7,301,4,0,0,-5.6,0,0
2024-11-27,S12,5300.45,151,35.1,222,4,0,0,-0.6,0,0
2024-11-28,S12,5086.97,135,37.68,260,4,0,0,-7.6,0,0
2024-11-29,S12,6343.04,215,29.5,380,5,0,0,-5.6,0,0
2024-11-30,S12,7736.81,251,30.82,453,7,0,0,-1.7,0,0
2024-12-01,S12,7693.28,263,29.25,477,5,0,0,-1.1,0,0
2024-12-02,S12,4494.41,148,30.37,241,4,0,0,-2.1,1,0
2024-12-03,S12,5184.07,143,36.25,287,3,0,0,-3.5,0,0
2024-12-04,S12,5196.06,175,29.69,246,4,0,0,-5.6,0,0
2024-12-05,S12,4884.16,129,37.86,245,1,0,0,-6.6,1,0
2024-12-06,S12,6115.97,207,29.55,365,3,0,0,0.8,1,0
2024-12-07,S12,8101.25,251,32.28,352,7,0,0,-1.6,0,0
2024-12-08,S12,6748.58,202,33.41,287,4,0,0,-0.8,1,0
2024-12-09,S12,5356.99,159,33.69,281,5,0,0,-4.2,0,0
2024-12-10,S12,5724.33,185,30.94,322,4,0,0,-6.1,1,0
2024-12-11,S12,4433.18,122,36.34,219,1,0,0,-6.4,1,0
2024-12-12,S12,6052.91,162,37.36,284,5,0,0,-3.6,0,0
2024-12-13,S12,6262.87,213,29.4,413,4,0,0,-6.1,0,0
2024-12-14,S12,9085.98,303,29.99,443,9,0,0,-9.0,0,0
2024-12-15,S12,7688.07,246,31.25,491,4,0,0,-2.2,0,0
2024-12-16,S12,5462.35,178,30.69,277,2,0,0,-1.0,0,0
2024-12-17,S12,5317.37,182,29.22,368,5,0,0,-5.5,1,0
2024-12-18,S12,5400.48,149,36.24,234,2,0,0,-8.4,0,0
2024-12-19,S12,4685.83,164,28.57,284,4,0,0,-3.4,1,0
2024-12-20,S12,5715.28,190,30.08,358,5,0,0,-4.4,0,0
2024-12-21,S12,8586.45,280,30.67,473,6,0,0,-5.0,0,0
2024-12-22,S12,7333.85,225,32.59,419,3,0,0,-2.6,1,0
2024-12-23,S12,5052.35,158,31.98,319,5,0,0,-3.6,1,0
2024-12-24,S12,5063.04,158,32.04,309,3,0,0,-2.7,0,0
